20050,emma+1996,5,-1
77759,186929,4,-1
60074,81038,4,-1
12436,137,3,-1
102118,256,3,-1
60071,2503,5,-1
45348,25698,4,-1
6762,42121,4,-1
46674,12163,4,-1
68805,26369,3,-1
123053,139997,3,-1
73397,64639,3,-1
124383,19354,4,-1
115429,111667,5,-1
97341,60631,4,-1
51131,221,4,-1
51131,129062,3,-1
37729,5070,4,-1
52464,60120,3,-1
20062,31821,3,-1
21393,71943,4,-1
135066,73452,3,-1
5425,18538,4,-1
86696,52679,4,-1
6759,43867,4,-1
102128,405280,4,-1
12448,50544,2,-1
111070,65034,4,-1
5429,25898,4,-1
20038,72545,3,-1
47997,%C5%BEi%C5%BEek%21+2005,4,-1
25728,51358,4,-1
65785,57258,3,-1
65784,81309,3,-1
102101,41822,4,-1
128732,44494,4,-1
65788,25126,2,-1
124373,72445,3,-1
19042,25143,4,-1
115417,23615,4,-1
1083,15962,5,-1
45339,9691,4,-1
68818,296136,4,-1
51143,29193,4,-1
84067,72432,3,-1
104755,39953,4,-1
21360,65048,4,-1
13742,11532,3,-1
135079,126754,5,-1
111062,21073,5,-1
135075,94841,4,-1
42295,27858,3,-1
104771,20263,4,-1
124365,142051,4,-1
72087,23220,4,-1
125693,57977,3,-1
97361,182,3,-1
116738,46813,3,-1
37707,16371,3,-1
52482,36540,4,-1
33344,48376,3,-1
55512,24584,3,-1
125689,74767,3,-1
125686,18948,2,-1
125687,52998,2,-1
128713,79906,3,-1
32018,16771,3,-1
64472,44434,3,-1
47978,11902,3,-1
137669,155796,4,-1
5461,90560,4,-1
47973,31345,4,-1
42285,51365,4,-1
21341,17388,4,-1
81805,38810,4,-1
96064,31147,4,-1
126130,42837,4,-1
45319,45221,3,-1
77793,11594,4,-1
76465,37900,4,-1
56850,1863,4,-1
6788,17993,4,-1
6789,173185,2,-1
89771,86751,5,-1
135018,42500,3,-1
42277,la+vie+de+boh%C3%A8me+1992,4,-1
68840,700,3,-1
20022,3111,4,-1
25719,128,4,-1
114137,38774,4,-1
75134,54794,4,-1
119827,46221,4,-1
75130,11836,4,-1
25713,81678,4,-1
35985,809,4,-1
35984,36003,4,-1
127447,47931,4,-1
127447,91186,3,-1
114146,9352,5,-1
89768,41044,4,-1
4150,32567,4,-1
46625,170632,3,-1
19007,22279,2,-1
8510,122804,4,-1
75148,213417,4,-1
30281,9028,4,-1
114129,1623,4,-1
99111,28426,3,-1
59902,22288,3,-1
212,37296,3,-1
35974,11534,4,-1
127436,204213,3,-1
216,26233,4,-1
96080,28030,3,-1
114135,31048,4,-1
8504,51594,5,-1
93808,139848,4,-1
5493,1572,5,-1
63174,12172,5,-1
103480,174682,3,-1
123070,81538,3,-1
21333,12179,2,-1
107842,65889,3,-1
111089,2062,3,-1
99109,61629,4,-1
67539,187993,4,-1
81816,13794,3,-1
5491,36751,4,-1
75152,4266,3,-1
115451,38951,3,-1
33302,31023,4,-1
56881,33792,4,-1
88459,209204,3,-1
135044,33431,3,-1
29290,13576,4,-1
135045,89417,3,-1
55559,26331,4,-1
107833,2440,4,-1
34639,143534,3,-1
84096,52444,3,-1
79509,5155,3,-1
59914,106016,4,-1
111093,206377,2,-1
8530,213110,4,-1
73308,50562,3,-1
99937,160874,3,-1
11060,757,3,-1
9865,254200,5,-1
98601,9705,4,-1
131400,14279,4,-1
48346,46891,3,-1
62652,92990,4,-1
35034,12312,2,-1
23045,216156,3,-1
61323,126781,5,-1
62655,32686,4,-1
70271,11956,3,-1
41707,27003,3,-1
27400,52608,4,-1
50673,19223,5,-1
37697,la+jet%C3%A9e+1962,3,-1
75975,51079,4,-1
107769,29565,3,-1
69286,61647,2,-1
16758,60966,4,-1
74648,60387,4,-1
7210,88192,5,-1
102099,42170,3,-1
70284,4916,4,-1
95561,corto+maltese%3A+la+maison+dor%C3%A9e+de+samarkand+2004,3,-1
27415,16121,3,-1
59011,172226,3,-1
35022,365371,4,-1
86613,1621,5,-1
59018,84303,4,-1
35025,99279,4,-1
36355,88318,3,-1
107778,19594,4,-1
75966,199615,2,-1
53711,32921,4,-1
105117,8051,4,-1
138054,214139,3,-1
94269,26387,4,-1
12373,12613,5,-1
106422,56474,4,-1
25686,14239,4,-1
132758,27581,4,-1
23028,37570,4,-1
127362,295490,3,-1
128691,161277,4,-1
1910,149507,4,-1
255,2169,4,-1
25682,27331,3,-1
126029,23924,3,-1
11045,33104,4,-1
82284,308361,3,-1
37675,65,4,-1
82285,12456,3,-1
16736,69225,3,-1
106418,36079,4,-1
8565,86023,3,-1
37662,20311,4,-1
36332,5879,4,-1
130108,85916,4,-1
98611,107355,3,-1
28725,6949,4,-1
87969,12793,3,-1
115373,36331,4,-1
59037,272691,4,-1
120715,77621,4,-1
60021,101288,3,-1
15412,157350,5,-1
45286,65156,3,-1
52401,28627,3,-1
45285,10435,4,-1
1924,127916,3,-1
98649,26430,4,-1
110500,22660,3,-1
97315,573,3,-1
8578,19316,4,-1
7247,59835,5,-1
105157,26296,3,-1
65725,42561,3,-1
59046,247437,3,-1
24337,128042,4,-1
23005,75826,4,-1
26999,18841,4,-1
59049,46492,3,-1
53740,32395,4,-1
45273,223632,3,-1
77712,209282,4,-1
138004,85642,3,-1
16710,13441,3,-1
38986,91727,2,-1
11024,111667,4,-1
11024,10649,4,-1
85330,159988,3,-1
16715,13652,4,-1
1934,12219,5,-1
36328,105149,3,-1
99969,64204,4,-1
49625,111172,4,-1
64405,48419,4,-1
65738,30335,3,-1
59054,3632,4,-1
117136,157384,4,-1
117138,50467,3,-1
36312,194126,3,-1
11036,10975,3,-1
37646,10673,3,-1
1947,8935,4,-1
129102,301566,4,-1
38960,13929,3,-1
107796,23996,5,-1
73362,261037,3,-1
26978,160162,3,-1
117123,123431,3,-1
53763,11654,4,-1
38965,22,4,-1
105128,228973,4,-1
36305,81442,4,-1
138020,29592,4,-1
109502,10218,3,-1
109504,9405,2,-1
21297,17108,4,-1
118439,124613,3,-1
99985,34101,4,-1
127395,111667,4,-1
24328,8221,4,-1
24328,41756,4,-1
73370,85542,3,-1
53778,49453,5,-1
86676,59238,5,-1
38953,42206,4,-1
106469,289390,4,-1
86674,89883,5,-1
85343,67232,4,-1
51119,1583,4,-1
37625,259610,4,-1
20852,19658,3,-1
110545,160139,5,-1
96824,975,5,-1
72857,195522,3,-1
51914,35156,4,-1
91132,429,5,-1
39473,38674,4,-1
39478,14439,4,-1
83507,198184,3,-1
7281,15121,4,-1
7283,141643,3,-1
102916,64850,4,-1
59885,63395,3,-1
60873,46351,5,-1
1970,61934,4,-1
26156,54659,3,-1
32849,26769,4,-1
32845,60824,3,-1
80481,13074,5,-1
47094,48748,4,-1
19876,47553,2,-1
71535,2493,4,-1
111862,24078,5,-1
70200,13668,4,-1
40452,57622,3,-1
70201,9515,3,-1
40457,27505,2,-1
57231,11236,3,-1
44811,46387,4,-1
20865,s%C3%A4llskapsresan+ii+-+snowroller+1985,3,-1
122512,6609,3,-1
1986,121234,5,-1
99084,118617,5,-1
102927,76203,4,-1
117170,16136,3,-1
1989,873,4,-1
15482,16905,5,-1
38121,38770,4,-1
14154,64528,3,-1
105179,2463,3,-1
58571,15801,4,-1
35097,75710,5,-1
83529,159153,3,-1
133208,106848,4,-1
110528,99657,3,-1
28793,25142,3,-1
118495,51885,3,-1
47079,11616,5,-1
32826,31409,4,-1
51945,26877,4,-1
117160,32080,3,-1
66194,13055,3,-1
69220,801,4,-1
50614,4377,3,-1
9014,941,4,-1
133215,39279,4,-1
9015,65034,4,-1
15498,20075,4,-1
95500,187458,3,-1
38112,5203,2,-1
72883,4790,3,-1
20848,nausica%C3%A4+of+the+valley+of+the+wind+1984,3,-1
110518,54001,4,-1
41764,46260,3,-1
63934,42216,4,-1
92472,11462,5,-1
134549,53209,3,-1
83517,13703,5,-1
105184,11578,3,-1
92473,23273,3,-1
58581,74860,4,-1
105182,32615,4,-1
117158,79906,4,-1
120793,59143,4,-1
27474,11031,4,-1
123828,249,3,-1
47066,13776,4,-1
69232,4639,3,-1
19855,117406,4,-1
110588,114246,2,-1
95532,43885,3,-1
15464,119907,3,-1
70234,11399,3,-1
72892,126090,4,-1
20813,54186,3,-1
40428,83186,4,-1
114944,11854,4,-1
35071,64335,3,-1
82226,17804,4,-1
138082,193065,3,-1
26110,17803,4,-1
57267,16452,3,-1
102953,11363,2,-1
3712,je+pr%C3%A9f%C3%A8re+qu%27on+reste+amis+2005,4,-1
75936,57698,2,-1
126927,44159,4,-1
15472,4986,3,-1
92498,212,4,-1
50638,5236,4,-1
36394,211024,3,-1
130120,18305,2,-1
14144,219343,3,-1
71577,41890,4,-1
110572,29717,2,-1
47047,43973,5,-1
74600,260030,4,-1
108279,39197,3,-1
20826,34588,4,-1
28788,61475,3,-1
57271,191726,3,-1
91161,7341,3,-1
84877,173455,4,-1
87900,47607,3,-1
84873,99259,4,-1
102961,29106,4,-1
50641,91745,3,-1
101631,124834,3,-1
14146,9514,3,-1
110580,89280,3,-1
18503,20642,4,-1
138097,21153,4,-1
130133,60076,4,-1
36382,153,3,-1
135824,905,3,-1
131461,160085,4,-1
9046,299049,3,-1
114929,5488,2,-1
96886,p%C3%A9p%C3%A9+le+moko+1937,4,-1
110561,38205,3,-1
11086,8074,3,-1
47037,57816,3,-1
96883,137093,3,-1
96883,159900,4,-1
114921,77875,3,-1
61304,48490,3,-1
39413,100656,5,-1
121218,37646,3,-1
99907,26397,4,-1
75958,62630,4,-1
102934,28196,3,-1
14118,38396,3,-1
99903,11688,4,-1
74624,rage+2009,4,-1
57296,544,4,-1
35044,77553,4,-1
83568,32306,4,-1
122533,254191,3,-1
101616,86295,3,-1
117199,19123,5,-1
83564,4348,4,-1
84897,121822,4,-1
36377,8960,4,-1
110560,21513,4,-1
39407,275619,4,-1
48350,995,4,-1
122539,56178,2,-1
112204,554,4,-1
133144,9691,3,-1
137500,14324,3,-1
101550,142051,5,-1
65005,53650,4,-1
9061,6007,3,-1
22754,29972,4,-1
113539,11446,4,-1
21425,15772,4,-1
33411,25670,4,-1
30389,32868,4,-1
34741,231576,4,-1
122485,412109,3,-1
13809,41785,4,-1
34740,14538,3,-1
33410,4480,5,-1
55688,84198,4,-1
2421,34835,4,-1
58719,293771,4,-1
54359,10714,3,-1
102874,1702,2,-1
53029,43314,3,-1
3756,148536,4,-1
92618,24122,3,-1
87274,42796,2,-1
134481,290,4,-1
46711,625,5,-1
92610,159008,4,-1
134488,11322,4,-1
9074,201703,4,-1
34734,119278,3,-1
53038,129974,3,-1
80631,187,4,-1
100222,48127,4,-1
92604,51362,5,-1
88597,116979,4,-1
67671,110643,2,-1
30379,22998,5,-1
93973,15759,4,-1
87295,20813,4,-1
108167,27597,4,-1
22739,14677,4,-1
43679,19974,4,-1
81995,16277,3,-1
58734,1410,4,-1
9080,57859,4,-1
53046,10741,3,-1
2443,31225,5,-1
78348,198317,4,-1
30362,27088,4,-1
101523,85,4,-1
42333,10714,3,-1
114839,78237,5,-1
65035,50601,3,-1
93966,266856,4,-1
108177,29376,4,-1
44990,2056,4,-1
136205,31411,3,-1
41001,40663,3,-1
44999,1618,3,-1
122459,105024,4,-1
31683,11359,4,-1
54389,les+mod%C3%A8les+de+%27pickpocket%27+2004,3,-1
53058,45608,3,-1
78337,40480,4,-1
102862,276635,3,-1
126819,617,3,-1
34715,24825,4,-1
10765,43451,5,-1
65030,43369,4,-1
30359,25196,3,-1
65044,241,4,-1
18697,27985,2,-1
69400,159153,3,-1
90003,895,5,-1
133101,62,3,-1
135764,288035,2,-1
133103,64527,4,-1
124230,89280,4,-1
1140,57256,3,-1
93991,32144,4,-1
54394,69162,3,-1
53063,115023,3,-1
100254,46146,3,-1
3799,68259,4,-1
31677,113916,2,-1
65042,3110,5,-1
65057,17835,5,-1
16048,4348,4,-1
113567,8978,3,-1
71731,11606,3,-1
1154,100526,2,-1
2485,75770,3,-1
121194,157690,5,-1
117920,51366,3,-1
125550,151870,3,-1
117922,940,3,-1
44977,127756,4,-1
10745,62410,3,-1
58769,77334,4,-1
80677,39522,3,-1
10748,14642,3,-1
30330,160085,3,-1
104624,11948,4,-1
129901,107682,4,-1
91316,48038,4,-1
66384,75780,3,-1
31669,2168,4,-1
31668,50203,3,-1
134457,159988,5,-1
18675,28550,3,-1
71746,35217,4,-1
90024,44916,5,-1
92689,131836,4,-1
135784,124636,4,-1
6851,luc%C3%ADa_+luc%C3%ADa+2003,3,-1
114885,58287,3,-1
83729,46558,3,-1
90020,141058,4,-1
125538,31225,4,-1
78387,16523,3,-1
32982,77,4,-1
124203,936,3,-1
29324,36751,4,-1
10717,11471,4,-1
114894,24128,4,-1
105922,69778,2,-1
112231,131880,4,-1
134462,43618,4,-1
16017,w%CE%B4z+2007,3,-1
65060,123277,4,-1
101566,74343,4,-1
135793,la+c%C3%A9r%C3%A9monie+1995,4,-1
113560,298040,4,-1
89035,45671,3,-1
95707,253988,4,-1
50812,128270,4,-1
66393,15926,4,-1
112216,199556,4,-1
68102,64131,4,-1
113545,31701,3,-1
68106,125858,3,-1
68105,39968,3,-1
44958,74604,4,-1
114876,22049,3,-1
62800,13370,3,-1
43624,les+mis%C3%A9rables+2012,3,-1
53093,20423,4,-1
10725,39930,5,-1
78379,63290,4,-1
2498,13098,3,-1
50820,11590,3,-1
65071,22033,4,-1
32977,103236,4,-1
32978,94326,4,-1
89025,29628,3,-1
32975,supercl%C3%A1sico+2011,5,-1
25869,200727,4,-1
20175,81828,3,-1
129964,12228,3,-1
116647,50338,4,-1
127300,294,3,-1
25865,46737,3,-1
72174,29082,4,-1
49838,5996,4,-1
68909,278813,3,-1
116652,9833,5,-1
77875,53267,4,-1
36520,49929,4,-1
85496,91262,5,-1
76548,94123,3,-1
11222,13076,4,-1
137594,35262,2,-1
28907,12232,4,-1
45468,205601,5,-1
46798,27646,2,-1
6881,51780,4,-1
5550,127540,2,-1
112278,76329,4,-1
6884,72445,3,-1
65896,219043,3,-1
19194,11796,3,-1
33481,25934,4,-1
98797,99006,3,-1
23213,37223,4,-1
52582,11752,3,-1
136276,96393,3,-1
45460,108716,4,-1
55614,66091,4,-1
20182,62128,4,-1
77869,93528,4,-1
13894,7839,3,-1
128618,25293,3,-1
45458,40427,3,-1
6891,11111,4,-1
130970,75350,4,-1
116623,43389,3,-1
64579,1879,4,-1
33472,59733,4,-1
77892,29259,4,-1
56954,129854,3,-1
117960,26693,4,-1
55627,120990,4,-1
87215,37978,5,-1
112274,116690,5,-1
136283,277726,3,-1
37835,138394,4,-1
100291,199687,4,-1
24529,7501,4,-1
4242,138907,4,-1
46774,98205,4,-1
113588,120637,5,-1
46775,15374,4,-1
124244,13194,3,-1
117947,199782,4,-1
125570,206487,3,-1
44118,166085,3,-1
32137,158895,3,-1
97481,34576,4,-1
33466,108869,3,-1
51275,43031,3,-1
32134,226448,4,-1
112264,3593,4,-1
6897,282268,3,-1
103315,29146,3,-1
6899,4043,3,-1
90847,235199,3,-1
137548,3576,3,-1
90882,132887,3,-1
106402,253988,5,-1
99217,125458,3,-1
137544,59013,5,-1
137547,38541,2,-1
19140,433,4,-1
96188,14624,5,-1
81927,26580,4,-1
75243,24003,4,-1
130913,33693,4,-1
13849,209091,3,-1
37816,11019,5,-1
51285,239563,3,-1
28098,1541,5,-1
116693,268735,4,-1
32122,11782,4,-1
55644,62755,2,-1
114034,9282,3,-1
127336,20637,2,-1
102038,10236,3,-1
93908,39871,3,-1
107729,3482,4,-1
41071,9454,4,-1
9950,187022,4,-1
45426,26530,3,-1
46755,109539,4,-1
102055,5722,4,-1
136227,8469,3,-1
106410,213110,4,-1
41067,26623,4,-1
90874,36786,4,-1
46751,1364,4,-1
114018,169209,3,-1
127330,1906,4,-1
99200,21039,4,-1
32116,56321,5,-1
81921,27521,3,-1
79604,9344,4,-1
106409,21115,3,-1
63285,298533,4,-1
68970,13042,5,-1
9965,11330,3,-1
114005,223519,3,-1
32104,14451,3,-1
56993,2080,3,-1
78307,39968,3,-1
104679,34184,2,-1
88588,33391,4,-1
53006,28313,4,-1
54338,48854,3,-1
42382,9561,3,-1
93927,67381,4,-1
21456,36498,2,-1
45404,89092,3,-1
41041,132725,3,-1
41048,75469,3,-1
128642,747,4,-1
137577,1633,3,-1
46731,31947,2,-1
42375,38226,4,-1
19131,20283,5,-1
116659,3537,3,-1
25810,630,4,-1
55671,54148,3,-1
34752,90228,4,-1
55675,32562,3,-1
136253,51736,3,-1
136256,80680,4,-1
68980,18446,3,-1
102029,234,4,-1
58707,67913,4,-1
108980,44048,4,-1
128598,44260,4,-1
47135,1382,4,-1
98724,210911,3,-1
41833,77246,4,-1
119639,8743,3,-1
35153,10971,3,-1
127266,12708,4,-1
62777,22741,4,-1
4290,117412,4,-1
7318,113012,4,-1
49792,2297,4,-1
82380,18535,3,-1
73419,22871,4,-1
11,44503,4,-1
8660,97252,3,-1
36472,15389,4,-1
11195,2110,3,-1
93029,104396,3,-1
48456,259808,4,-1
8665,228202,3,-1
28866,23676,3,-1
26203,11031,4,-1
108990,3062,4,-1
35146,14048,3,-1
82379,1591,3,-1
39502,49184,4,-1
128579,174366,4,-1
11198,l%C3%A9on+morin_+priest+1961,5,-1
19916,129974,4,-1
81044,191402,4,-1
68089,66660,3,-1
14229,195862,4,-1
121943,28503,2,-1
108989,19562,3,-1
98745,85547,4,-1
98744,30252,2,-1
16850,90829,3,-1
28,159138,4,-1
132638,125582,4,-1
127244,84012,3,-1
65827,66150,5,-1
121931,14590,3,-1
84109,229839,4,-1
41805,191489,4,-1
28830,53229,4,-1
23142,9636,3,-1
77810,61629,4,-1
52514,20529,4,-1
120607,27117,4,-1
53842,%C3%A5sa-nisse+-+welcome+to+knohult+2011,3,-1
49770,343,4,-1
31,25633,3,-1
98737,86985,5,-1
94377,22074,3,-1
72127,17761,3,-1
16861,31515,4,-1
65831,122190,3,-1
98736,1421,2,-1
133971,8281,4,-1
103281,50006,3,-1
41802,72313,4,-1
94373,22274,2,-1
85427,26333,3,-1
23151,52780,3,-1
27510,12450,3,-1
85424,227306,4,-1
15534,63197,3,-1
37789,146578,3,-1
61482,37564,4,-1
48426,12405,5,-1
6033,86664,3,-1
48,57406,4,-1
8697,22140,5,-1
64511,35837,4,-1
32085,17808,4,-1
117019,121879,4,-1
32086,320,4,-1
133906,34152,4,-1
97434,25009,2,-1
391,283302,3,-1
111717,15152,4,-1
106360,11198,4,-1
107690,36492,4,-1
7360,54233,4,-1
32080,61523,3,-1
121997,11986,4,-1
117024,83015,3,-1
109402,378477,4,-1
130885,8982,3,-1
105047,96821,3,-1
109401,348138,4,-1
25798,93164,5,-1
98754,14273,4,-1
25797,125707,4,-1
65859,293461,3,-1
73472,84329,4,-1
32071,70648,4,-1
59172,344,3,-1
35101,66969,3,-1
45382,44260,5,-1
136198,16867,4,-1
51213,29710,4,-1
51216,43499,4,-1
12485,82311,3,-1
37765,91958,4,-1
15516,47190,3,-1
7384,103894,3,-1
64530,258893,3,-1
20077,18887,2,-1
12451,10951,3,-1
6059,55309,4,-1
64532,59484,4,-1
64535,2085,3,-1
133927,o+contador+de+hist%C3%B3rias+2009,4,-1
73485,11044,4,-1
118328,27866,3,-1
59184,2759,4,-1
93099,28268,4,-1
96121,197082,4,-1
84149,20529,4,-1
51225,50474,4,-1
11124,66538,4,-1
107669,58733,3,-1
37754,155399,2,-1
121976,25296,4,-1
7395,42464,3,-1
7395,42296,3,-1
28806,102461,3,-1
105021,78133,2,-1
63210,53048,4,-1
105026,4191,4,-1
98779,12761,5,-1
59195,29493,3,-1
127276,38842,5,-1
23116,12246,4,-1
120631,287422,5,-1
52561,410921,3,-1
121961,71373,3,-1
33389,10406,2,-1
52564,18088,2,-1
86798,886,4,-1
51234,302496,3,-1
77843,70881,5,-1
32055,168676,4,-1
12463,10834,5,-1
46692,1616,4,-1
20081,56167,5,-1
11136,35044,4,-1
77849,158262,4,-1
90803,97252,4,-1
12467,51875,4,-1
17322,76589,4,-1
132695,28270,4,-1
17324,20017,3,-1
130038,34866,4,-1
71643,129854,2,-1
14296,126277,4,-1
135720,10177,3,-1
43618,44716,4,-1
31631,44255,4,-1
83630,49503,4,-1
82302,46875,3,-1
66291,85502,4,-1
30303,12545,3,-1
18657,%C5%BEelary+2003,5,-1
50716,29989,3,-1
19995,28273,5,-1
9117,18671,4,-1
19991,283726,5,-1
108111,29237,5,-1
50719,63831,4,-1
16002,1378,5,-1
69338,21386,5,-1
29316,49152,4,-1
6083,61370,4,-1
102804,54358,5,-1
3805,3082,3,-1
26287,78998,4,-1
56023,43899,4,-1
9108,79406,4,-1
17336,1075,5,-1
18668,80368,4,-1
17338,123772,4,-1
106387,172003,5,-1
71666,108648,4,-1
129024,52633,4,-1
130054,6461,3,-1
131384,288284,4,-1
105059,31404,4,-1
70334,1922,5,-1
72991,13368,3,-1
27588,34530,4,-1
110406,130593,3,-1
106383,17495,4,-1
82319,317168,4,-1
6095,29004,4,-1
44923,21589,4,-1
27582,74402,3,-1
123710,174348,4,-1
120688,52639,4,-1
118378,11516,5,-1
47195,25048,3,-1
130062,37044,4,-1
50733,11005,4,-1
18635,54165,3,-1
131391,e%3Dmc%C2%B2+2002,4,-1
14283,10989,3,-1
9136,11658,3,-1
111721,85689,3,-1
70348,podw%C3%B3rka+2009,3,-1
134427,1632,3,-1
135757,23508,4,-1
38232,63206,4,-1
71676,zat%C3%B4ichi+goes+to+the+fire+festival+1970,4,-1
68029,30890,5,-1
105069,66043,4,-1
40557,224076,3,-1
9131,53342,2,-1
47181,96398,3,-1
83645,129129,4,-1
56045,33996,3,-1
17315,4464,4,-1
119690,31979,4,-1
31603,42332,3,-1
69369,123366,3,-1
111797,30966,3,-1
70359,8056,5,-1
38224,8214,4,-1
129081,41213,3,-1
26235,91745,3,-1
70352,154226,3,-1
56055,148857,3,-1
129083,39466,3,-1
20934,13363,3,-1
27567,50023,4,-1
132657,46069,4,-1
20930,25867,3,-1
41878,43389,3,-1
83678,311998,3,-1
28892,19665,5,-1
14256,1262,4,-1
47175,5780,5,-1
126807,18896,5,-1
70369,86835,2,-1
14263,91052,3,-1
111782,47648,3,-1
109489,110748,4,-1
91284,17388,3,-1
26241,26451,5,-1
2513,48118,3,-1
81004,159008,4,-1
123762,31013,3,-1
47166,191024,4,-1
50762,4202,4,-1
19958,26142,3,-1
48493,96721,3,-1
18625,139212,2,-1
135701,27899,4,-1
130012,101342,3,-1
108129,14346,3,-1
105098,174958,4,-1
111775,250668,4,-1
70376,38469,3,-1
16895,292498,3,-1
39530,63287,5,-1
48489,22796,4,-1
15562,45512,4,-1
27546,10616,3,-1
28876,12428,4,-1
26215,33095,4,-1
105095,174787,3,-1
129063,475,3,-1
20906,139863,3,-1
53800,63358,3,-1
19922,18919,3,-1
130022,25763,3,-1
93004,123778,4,-1
135714,40048,3,-1
36496,41604,3,-1
39522,50456,4,-1
108136,54804,3,-1
131359,14521,3,-1
129052,96196,3,-1
110437,13068,5,-1
2536,51875,4,-1
56089,56906,3,-1
26223,107355,4,-1
60100,13042,3,-1
18606,131478,3,-1
102822,23512,4,-1
117072,129609,2,-1
130030,279444,4,-1
73408,251321,5,-1
135205,17264,3,-1
135206,127509,3,-1
65123,42148,3,-1
136539,19316,3,-1
87391,40440,3,-1
45510,31015,3,-1
25908,49671,4,-1
9182,3,3,-1
41159,41566,4,-1
20217,32628,3,-1
58833,204372,4,-1
54475,19109,3,-1
34865,109364,3,-1
33532,31659,3,-1
74070,19316,4,-1
124544,20684,4,-1
53146,41205,4,-1
104932,53218,4,-1
137873,86240,3,-1
86068,68259,5,-1
91408,9471,2,-1
6904,13815,3,-1
41142,15318,5,-1
